Time,time,t_in_C,t_out_C,light_lux
5/10/16 1:25,61500,15.5,9.687,8.9
5/10/16 1:30,61800,15.437,9.625,8.8
5/10/16 1:35,62100,15.312,9.5,8.7
5/10/16 1:40,62400,15.25,9.437,8.7
5/10/16 1:45,62700,15.187,9.312,8.6
5/10/16 1:50,63000,15.125,9.187,8.5
5/10/16 1:55,63300,15,9.062,8.4
5/10/16 2:00,63600,14.937,8.937,8.8
5/10/16 2:05,63900,14.875,8.875,8.7
5/10/16 2:10,64200,14.812,8.937,8.7
5/10/16 2:15,64500,14.75,9.062,8.6
5/10/16 2:20,64800,14.687,9.125,8.6
5/10/16 2:25,65100,14.687,9.187,8.6
5/10/16 2:30,65400,14.687,9.375,8.5
5/10/16 2:35,65700,14.625,9.437,8.5
5/10/16 2:40,66000,14.625,9.562,8.5
5/10/16 2:45,66300,14.625,9.5,8.5
5/10/16 2:50,66600,14.562,9.5,8.5
5/10/16 2:55,66900,14.562,9.625,8.4
5/10/16 3:00,67200,14.562,9.687,8.4
5/10/16 3:05,67500,14.5,9.687,8.4
5/10/16 3:10,67800,14.5,9.812,8.4
5/10/16 3:15,68100,14.5,9.875,8.4
5/10/16 3:20,68400,14.437,9.937,8.4
5/10/16 3:25,68700,14.437,10,8.3
5/10/16 3:30,69000,14.437,10,8.3
5/10/16 3:35,69300,14.437,10,8.3
5/10/16 3:40,69600,14.437,10,8.3
5/10/16 3:45,69900,14.375,10,8.3
5/10/16 3:50,70200,14.375,10.062,8.2
5/10/16 3:55,70500,14.312,10.125,8.3
5/10/16 4:00,70800,14.312,10.062,8.2
5/10/16 4:05,71100,14.312,10.062,8.2
5/10/16 4:10,71400,14.25,10.062,8.1
5/10/16 4:15,71700,14.25,10.062,8.1
5/10/16 4:20,72000,14.187,10.125,8.1
5/10/16 4:25,72300,14.187,10.125,8.1
5/10/16 4:30,72600,14.187,10.125,8
5/10/16 4:35,72900,14.125,10.125,8
5/10/16 4:40,73200,14.125,10.125,8
